,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,period,calendarYear,acceptedDate,cik,costAndExpenses,costOfRevenue,depreciationAndAmortization,ebitda,ebitdaratio,eps,epsdiluted,fillingDate,finalLink,generalAndAdministrativeExpenses,grossProfit,grossProfitRatio,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,interestExpense,interestIncome,link,netIncome,netIncomeRatio,operatingExpenses,operatingIncome,operatingIncomeRatio,otherExpenses,reportedCurrency,researchAndDevelopmentExpenses,revenue,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,symbol,totalOtherIncomeExpensesNet,weightedAverageShsOut,weightedAverageShsOutDil,accountPayables,accumulatedOtherComprehensiveIncomeLoss,capitalLeaseObligations,cashAndCashEquivalents,cashAndShortTermInvestments,commonStock,deferredRevenue,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,goodwill,goodwillAndIntangibleAssets,intangibleAssets,inventory,longTermDebt,longTermInvestments,minorityInterest,netDebt,netReceivables,otherAssets,otherCurrentAssets,otherCurrentLiabilities,otherLiabilities,otherNonCurrentAssets,otherNonCurrentLiabilities,othertotalStockholdersEquity,preferredStock,propertyPlantEquipmentNet,retainedEarnings,shortTermDebt,shortTermInvestments,taxAssets,taxPayables,totalAssets,totalCurrentAssets,totalCurrentLiabilities,totalDebt,totalEquity,totalInvestments,totalLiabilities,totalLiabilitiesAndStockholdersEquity,totalLiabilitiesAndTotalEquity,totalNonCurrentAssets,totalNonCurrentLiabilities,totalStockholdersEquity,accountsPayables,accountsReceivables,acquisitionsNet,capitalExpenditure,cashAtBeginningOfPeriod,cashAtEndOfPeriod,changeInWorkingCapital,commonStockIssued,commonStockRepurchased,debtRepayment,deferredIncomeTax,dividendsPaid,effectOfForexChangesOnCash,freeCashFlow,investmentsInPropertyPlantAndEquipment,netCashProvidedByOperatingActivities,netCashUsedForInvestingActivites,netCashUsedProvidedByFinancingActivities,netChangeInCash,operatingCashFlow,otherFinancingActivites,otherInvestingActivites,otherNonCashItems,otherWorkingCapital,purchasesOfInvestments,salesMaturitiesOfInvestments,stockBasedCompensation,averageInventory,averagePayables,averageReceivables,bookValuePerShare,capexPerShare,capexToDepreciation,capexToOperatingCashFlow,capexToRevenue,cashPerShare,currentRatio,daysOfInventoryOnHand,daysPayablesOutstanding,daysSalesOutstanding,debtToAssets,debtToEquity,dividendYield,earningsYield,enterpriseValue,enterpriseValueOverEBITDA,evToFreeCashFlow,evToOperatingCashFlow,evToSales,freeCashFlowPerShare,freeCashFlowYield,grahamNetNet,grahamNumber,incomeQuality,intangiblesToTotalAssets,interestCoverage,interestDebtPerShare,inventoryTurnover,investedCapital,marketCap,netCurrentAssetValue,netDebtToEBITDA,netIncomePerShare,operatingCashFlowPerShare,payablesTurnover,payoutRatio,pbRatio,peRatio,pfcfRatio,pocfratio,priceToSalesRatio,ptbRatio,receivablesTurnover,researchAndDdevelopementToRevenue,returnOnTangibleAssets,revenuePerShare,roe,roic,salesGeneralAndAdministrativeToRevenue,shareholdersEquityPerShare,stockBasedCompensationToRevenue,tangibleAssetValue,tangibleBookValuePerShare,workingCapital
251,2023-01-31,127.15,129.73,126.96,129.28,125.74,4350100,4350100,2.13,1.68,128.66,"January 31, 23",0.0168,Q1,2023,2023-05-10 17:08:24,0001854964,5574000.0,3561000.0,3781000.0,9623000.0,0.8429397337,0.27,0.27,2023-05-10,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/nlcp-20230331.htm,2013000.0,7855000.0,0.6880693763,5970000.0,0.5229502453,66000.0,92000.0,220000.0,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/0001854964-23-000017-index.htm,5868000.0,0.514015417,5574000.0,5842000.0,0.5117379117,3561000.0,USD,0.0,11416000.0,0.0,2013000.0,NLCP,128000.0,21797316.0,21797316.0,1274000.0,0.0,215000.0,41498000.0,41498000.0,214000.0,651000.0,651000.0,-651000.0,0.0,21268000.0,21268000.0,0.0,990000.0,0.0,7383000.0,-39508000.0,5000000.0,0.0,-46498000.0,15952000.0,0.0,2260000.0,478000.0,455470000.0,61000.0,376481000.0,-34956000.0,1000000.0,0.0,0.0,0.0,448456000.0,48447000.0,18877000.0,1990000.0,428111000.0,0.0,20345000.0,448456000.0,448456000.0,400009000.0,1468000.0,420728000.0,-383000.0,0.0,62211000.0,-1402000.0,45192000.0,41498000.0,-1665000.0,813000.0,-622000.0,-1000000.0,4967000.0,-8366000.0,15808000.0,6835000.0,-1402000.0,8237000.0,-1752000.0,-10179000.0,-3694000.0,8237000.0,-191000.0,-68470000.0,67000.0,-1282000.0,-350000.0,0.0,308000.0,0.0,1466500.0,5000000.0,19.301825967931098,-0.06431984561768982,-0.39415237559741356,-0.17020759985431588,-0.12281009110021023,1.903812377634017,2.5664565344069503,0.0,32.19882055602359,39.418360196215836,0.004437447597980627,0.004729896750394555,0.031077629322921737,0.021798174619520053,229688852.59999996,23.868736630988252,33.60480652523774,27.885013063008373,20.119906499649613,0.3135707166882381,0.025390341432246007,1.1424801108540152,10.812696157823403,1.3797319932998324,0.04742494246927235,63.5,0.09551634705850941,0.0,0.004729896750394555,269196852.59999996,28102000.0,-4.105580380338772,0.26920745655107264,0.37789056230592794,2.795133437990581,1.425698704839809,0.6398358383563727,11.468850230061348,39.385055245062176,32.68141952167051,23.58066333216538,0.6398358383563727,2.2832,0.0,0.013736340908452485,0.5237342065417595,0.013947253332319219,0.013660355364506636,0.1763314646110722,19.301825967931098,0.02697967764540995,406843000.0,18.664820934834363,29570000.0
252,2023-01-30,128.4,130.27,127.76,127.79,124.29,2538100,2538100,-0.61,-0.47508,128.61,"January 30, 23",-0.0047508,Q1,2023,2023-05-10 17:08:24,0001854964,5574000.0,3561000.0,3781000.0,9623000.0,0.8429397337,0.27,0.27,2023-05-10,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/nlcp-20230331.htm,2013000.0,7855000.0,0.6880693763,5970000.0,0.5229502453,66000.0,92000.0,220000.0,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/0001854964-23-000017-index.htm,5868000.0,0.514015417,5574000.0,5842000.0,0.5117379117,3561000.0,USD,0.0,11416000.0,0.0,2013000.0,NLCP,128000.0,21797316.0,21797316.0,1274000.0,0.0,215000.0,41498000.0,41498000.0,214000.0,651000.0,651000.0,-651000.0,0.0,21268000.0,21268000.0,0.0,990000.0,0.0,7383000.0,-39508000.0,5000000.0,0.0,-46498000.0,15952000.0,0.0,2260000.0,478000.0,455470000.0,61000.0,376481000.0,-34956000.0,1000000.0,0.0,0.0,0.0,448456000.0,48447000.0,18877000.0,1990000.0,428111000.0,0.0,20345000.0,448456000.0,448456000.0,400009000.0,1468000.0,420728000.0,-383000.0,0.0,62211000.0,-1402000.0,45192000.0,41498000.0,-1665000.0,813000.0,-622000.0,-1000000.0,4967000.0,-8366000.0,15808000.0,6835000.0,-1402000.0,8237000.0,-1752000.0,-10179000.0,-3694000.0,8237000.0,-191000.0,-68470000.0,67000.0,-1282000.0,-350000.0,0.0,308000.0,0.0,1466500.0,5000000.0,19.301825967931098,-0.06431984561768982,-0.39415237559741356,-0.17020759985431588,-0.12281009110021023,1.903812377634017,2.5664565344069503,0.0,32.19882055602359,39.418360196215836,0.004437447597980627,0.004729896750394555,0.031077629322921737,0.021798174619520053,229688852.59999996,23.868736630988252,33.60480652523774,27.885013063008373,20.119906499649613,0.3135707166882381,0.025390341432246007,1.1424801108540152,10.812696157823403,1.3797319932998324,0.04742494246927235,63.5,0.09551634705850941,0.0,0.004729896750394555,269196852.59999996,28102000.0,-4.105580380338772,0.26920745655107264,0.37789056230592794,2.795133437990581,1.425698704839809,0.6398358383563727,11.468850230061348,39.385055245062176,32.68141952167051,23.58066333216538,0.6398358383563727,2.2832,0.0,0.013736340908452485,0.5237342065417595,0.013947253332319219,0.013660355364506636,0.1763314646110722,19.301825967931098,0.02697967764540995,406843000.0,18.664820934834363,29570000.0
253,2023-01-27,127.97,130.92,127.62,129.84,126.28,2824100,2824100,1.87,1.46,129.46,"January 27, 23",0.0146,Q1,2023,2023-05-10 17:08:24,0001854964,5574000.0,3561000.0,3781000.0,9623000.0,0.8429397337,0.27,0.27,2023-05-10,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/nlcp-20230331.htm,2013000.0,7855000.0,0.6880693763,5970000.0,0.5229502453,66000.0,92000.0,220000.0,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/0001854964-23-000017-index.htm,5868000.0,0.514015417,5574000.0,5842000.0,0.5117379117,3561000.0,USD,0.0,11416000.0,0.0,2013000.0,NLCP,128000.0,21797316.0,21797316.0,1274000.0,0.0,215000.0,41498000.0,41498000.0,214000.0,651000.0,651000.0,-651000.0,0.0,21268000.0,21268000.0,0.0,990000.0,0.0,7383000.0,-39508000.0,5000000.0,0.0,-46498000.0,15952000.0,0.0,2260000.0,478000.0,455470000.0,61000.0,376481000.0,-34956000.0,1000000.0,0.0,0.0,0.0,448456000.0,48447000.0,18877000.0,1990000.0,428111000.0,0.0,20345000.0,448456000.0,448456000.0,400009000.0,1468000.0,420728000.0,-383000.0,0.0,62211000.0,-1402000.0,45192000.0,41498000.0,-1665000.0,813000.0,-622000.0,-1000000.0,4967000.0,-8366000.0,15808000.0,6835000.0,-1402000.0,8237000.0,-1752000.0,-10179000.0,-3694000.0,8237000.0,-191000.0,-68470000.0,67000.0,-1282000.0,-350000.0,0.0,308000.0,0.0,1466500.0,5000000.0,19.301825967931098,-0.06431984561768982,-0.39415237559741356,-0.17020759985431588,-0.12281009110021023,1.903812377634017,2.5664565344069503,0.0,32.19882055602359,39.418360196215836,0.004437447597980627,0.004729896750394555,0.031077629322921737,0.021798174619520053,229688852.59999996,23.868736630988252,33.60480652523774,27.885013063008373,20.119906499649613,0.3135707166882381,0.025390341432246007,1.1424801108540152,10.812696157823403,1.3797319932998324,0.04742494246927235,63.5,0.09551634705850941,0.0,0.004729896750394555,269196852.59999996,28102000.0,-4.105580380338772,0.26920745655107264,0.37789056230592794,2.795133437990581,1.425698704839809,0.6398358383563727,11.468850230061348,39.385055245062176,32.68141952167051,23.58066333216538,0.6398358383563727,2.2832,0.0,0.013736340908452485,0.5237342065417595,0.013947253332319219,0.013660355364506636,0.1763314646110722,19.301825967931098,0.02697967764540995,406843000.0,18.664820934834363,29570000.0
254,2023-01-26,126.69,128.13,125.98,128.06,124.55,2071900,2071900,1.37,1.08,127.39,"January 26, 23",0.0108,Q1,2023,2023-05-10 17:08:24,0001854964,5574000.0,3561000.0,3781000.0,9623000.0,0.8429397337,0.27,0.27,2023-05-10,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/nlcp-20230331.htm,2013000.0,7855000.0,0.6880693763,5970000.0,0.5229502453,66000.0,92000.0,220000.0,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/0001854964-23-000017-index.htm,5868000.0,0.514015417,5574000.0,5842000.0,0.5117379117,3561000.0,USD,0.0,11416000.0,0.0,2013000.0,NLCP,128000.0,21797316.0,21797316.0,1274000.0,0.0,215000.0,41498000.0,41498000.0,214000.0,651000.0,651000.0,-651000.0,0.0,21268000.0,21268000.0,0.0,990000.0,0.0,7383000.0,-39508000.0,5000000.0,0.0,-46498000.0,15952000.0,0.0,2260000.0,478000.0,455470000.0,61000.0,376481000.0,-34956000.0,1000000.0,0.0,0.0,0.0,448456000.0,48447000.0,18877000.0,1990000.0,428111000.0,0.0,20345000.0,448456000.0,448456000.0,400009000.0,1468000.0,420728000.0,-383000.0,0.0,62211000.0,-1402000.0,45192000.0,41498000.0,-1665000.0,813000.0,-622000.0,-1000000.0,4967000.0,-8366000.0,15808000.0,6835000.0,-1402000.0,8237000.0,-1752000.0,-10179000.0,-3694000.0,8237000.0,-191000.0,-68470000.0,67000.0,-1282000.0,-350000.0,0.0,308000.0,0.0,1466500.0,5000000.0,19.301825967931098,-0.06431984561768982,-0.39415237559741356,-0.17020759985431588,-0.12281009110021023,1.903812377634017,2.5664565344069503,0.0,32.19882055602359,39.418360196215836,0.004437447597980627,0.004729896750394555,0.031077629322921737,0.021798174619520053,229688852.59999996,23.868736630988252,33.60480652523774,27.885013063008373,20.119906499649613,0.3135707166882381,0.025390341432246007,1.1424801108540152,10.812696157823403,1.3797319932998324,0.04742494246927235,63.5,0.09551634705850941,0.0,0.004729896750394555,269196852.59999996,28102000.0,-4.105580380338772,0.26920745655107264,0.37789056230592794,2.795133437990581,1.425698704839809,0.6398358383563727,11.468850230061348,39.385055245062176,32.68141952167051,23.58066333216538,0.6398358383563727,2.2832,0.0,0.013736340908452485,0.5237342065417595,0.013947253332319219,0.013660355364506636,0.1763314646110722,19.301825967931098,0.02697967764540995,406843000.0,18.664820934834363,29570000.0
255,2023-01-25,124.99,126.25,124.38,125.69,122.24,2436800,2436800,0.7,0.56004,125.44,"January 25, 23",0.0056004,Q1,2023,2023-05-10 17:08:24,0001854964,5574000.0,3561000.0,3781000.0,9623000.0,0.8429397337,0.27,0.27,2023-05-10,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/nlcp-20230331.htm,2013000.0,7855000.0,0.6880693763,5970000.0,0.5229502453,66000.0,92000.0,220000.0,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/0001854964-23-000017-index.htm,5868000.0,0.514015417,5574000.0,5842000.0,0.5117379117,3561000.0,USD,0.0,11416000.0,0.0,2013000.0,NLCP,128000.0,21797316.0,21797316.0,1274000.0,0.0,215000.0,41498000.0,41498000.0,214000.0,651000.0,651000.0,-651000.0,0.0,21268000.0,21268000.0,0.0,990000.0,0.0,7383000.0,-39508000.0,5000000.0,0.0,-46498000.0,15952000.0,0.0,2260000.0,478000.0,455470000.0,61000.0,376481000.0,-34956000.0,1000000.0,0.0,0.0,0.0,448456000.0,48447000.0,18877000.0,1990000.0,428111000.0,0.0,20345000.0,448456000.0,448456000.0,400009000.0,1468000.0,420728000.0,-383000.0,0.0,62211000.0,-1402000.0,45192000.0,41498000.0,-1665000.0,813000.0,-622000.0,-1000000.0,4967000.0,-8366000.0,15808000.0,6835000.0,-1402000.0,8237000.0,-1752000.0,-10179000.0,-3694000.0,8237000.0,-191000.0,-68470000.0,67000.0,-1282000.0,-350000.0,0.0,308000.0,0.0,1466500.0,5000000.0,19.301825967931098,-0.06431984561768982,-0.39415237559741356,-0.17020759985431588,-0.12281009110021023,1.903812377634017,2.5664565344069503,0.0,32.19882055602359,39.418360196215836,0.004437447597980627,0.004729896750394555,0.031077629322921737,0.021798174619520053,229688852.59999996,23.868736630988252,33.60480652523774,27.885013063008373,20.119906499649613,0.3135707166882381,0.025390341432246007,1.1424801108540152,10.812696157823403,1.3797319932998324,0.04742494246927235,63.5,0.09551634705850941,0.0,0.004729896750394555,269196852.59999996,28102000.0,-4.105580380338772,0.26920745655107264,0.37789056230592794,2.795133437990581,1.425698704839809,0.6398358383563727,11.468850230061348,39.385055245062176,32.68141952167051,23.58066333216538,0.6398358383563727,2.2832,0.0,0.013736340908452485,0.5237342065417595,0.013947253332319219,0.013660355364506636,0.1763314646110722,19.301825967931098,0.02697967764540995,406843000.0,18.664820934834363,29570000.0
256,2023-01-24,126.4,126.99,121.87,126.4,122.93,2142800,2142800,0.7,0.56004,125.09,"January 24, 23",0.0056004,Q1,2023,2023-05-10 17:08:24,0001854964,5574000.0,3561000.0,3781000.0,9623000.0,0.8429397337,0.27,0.27,2023-05-10,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/nlcp-20230331.htm,2013000.0,7855000.0,0.6880693763,5970000.0,0.5229502453,66000.0,92000.0,220000.0,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/0001854964-23-000017-index.htm,5868000.0,0.514015417,5574000.0,5842000.0,0.5117379117,3561000.0,USD,0.0,11416000.0,0.0,2013000.0,NLCP,128000.0,21797316.0,21797316.0,1274000.0,0.0,215000.0,41498000.0,41498000.0,214000.0,651000.0,651000.0,-651000.0,0.0,21268000.0,21268000.0,0.0,990000.0,0.0,7383000.0,-39508000.0,5000000.0,0.0,-46498000.0,15952000.0,0.0,2260000.0,478000.0,455470000.0,61000.0,376481000.0,-34956000.0,1000000.0,0.0,0.0,0.0,448456000.0,48447000.0,18877000.0,1990000.0,428111000.0,0.0,20345000.0,448456000.0,448456000.0,400009000.0,1468000.0,420728000.0,-383000.0,0.0,62211000.0,-1402000.0,45192000.0,41498000.0,-1665000.0,813000.0,-622000.0,-1000000.0,4967000.0,-8366000.0,15808000.0,6835000.0,-1402000.0,8237000.0,-1752000.0,-10179000.0,-3694000.0,8237000.0,-191000.0,-68470000.0,67000.0,-1282000.0,-350000.0,0.0,308000.0,0.0,1466500.0,5000000.0,19.301825967931098,-0.06431984561768982,-0.39415237559741356,-0.17020759985431588,-0.12281009110021023,1.903812377634017,2.5664565344069503,0.0,32.19882055602359,39.418360196215836,0.004437447597980627,0.004729896750394555,0.031077629322921737,0.021798174619520053,229688852.59999996,23.868736630988252,33.60480652523774,27.885013063008373,20.119906499649613,0.3135707166882381,0.025390341432246007,1.1424801108540152,10.812696157823403,1.3797319932998324,0.04742494246927235,63.5,0.09551634705850941,0.0,0.004729896750394555,269196852.59999996,28102000.0,-4.105580380338772,0.26920745655107264,0.37789056230592794,2.795133437990581,1.425698704839809,0.6398358383563727,11.468850230061348,39.385055245062176,32.68141952167051,23.58066333216538,0.6398358383563727,2.2832,0.0,0.013736340908452485,0.5237342065417595,0.013947253332319219,0.013660355364506636,0.1763314646110722,19.301825967931098,0.02697967764540995,406843000.0,18.664820934834363,29570000.0
257,2023-01-23,123.18,126.41,122.05,126.07,122.61,3011200,3011200,2.89,2.35,124.84,"January 23, 23",0.0235,Q1,2023,2023-05-10 17:08:24,0001854964,5574000.0,3561000.0,3781000.0,9623000.0,0.8429397337,0.27,0.27,2023-05-10,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/nlcp-20230331.htm,2013000.0,7855000.0,0.6880693763,5970000.0,0.5229502453,66000.0,92000.0,220000.0,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/0001854964-23-000017-index.htm,5868000.0,0.514015417,5574000.0,5842000.0,0.5117379117,3561000.0,USD,0.0,11416000.0,0.0,2013000.0,NLCP,128000.0,21797316.0,21797316.0,1274000.0,0.0,215000.0,41498000.0,41498000.0,214000.0,651000.0,651000.0,-651000.0,0.0,21268000.0,21268000.0,0.0,990000.0,0.0,7383000.0,-39508000.0,5000000.0,0.0,-46498000.0,15952000.0,0.0,2260000.0,478000.0,455470000.0,61000.0,376481000.0,-34956000.0,1000000.0,0.0,0.0,0.0,448456000.0,48447000.0,18877000.0,1990000.0,428111000.0,0.0,20345000.0,448456000.0,448456000.0,400009000.0,1468000.0,420728000.0,-383000.0,0.0,62211000.0,-1402000.0,45192000.0,41498000.0,-1665000.0,813000.0,-622000.0,-1000000.0,4967000.0,-8366000.0,15808000.0,6835000.0,-1402000.0,8237000.0,-1752000.0,-10179000.0,-3694000.0,8237000.0,-191000.0,-68470000.0,67000.0,-1282000.0,-350000.0,0.0,308000.0,0.0,1466500.0,5000000.0,19.301825967931098,-0.06431984561768982,-0.39415237559741356,-0.17020759985431588,-0.12281009110021023,1.903812377634017,2.5664565344069503,0.0,32.19882055602359,39.418360196215836,0.004437447597980627,0.004729896750394555,0.031077629322921737,0.021798174619520053,229688852.59999996,23.868736630988252,33.60480652523774,27.885013063008373,20.119906499649613,0.3135707166882381,0.025390341432246007,1.1424801108540152,10.812696157823403,1.3797319932998324,0.04742494246927235,63.5,0.09551634705850941,0.0,0.004729896750394555,269196852.59999996,28102000.0,-4.105580380338772,0.26920745655107264,0.37789056230592794,2.795133437990581,1.425698704839809,0.6398358383563727,11.468850230061348,39.385055245062176,32.68141952167051,23.58066333216538,0.6398358383563727,2.2832,0.0,0.013736340908452485,0.5237342065417595,0.013947253332319219,0.013660355364506636,0.1763314646110722,19.301825967931098,0.02697967764540995,406843000.0,18.664820934834363,29570000.0
258,2023-01-20,121.15,122.97,119.59,122.82,119.45,3281100,3281100,1.67,1.38,121.79,"January 20, 23",0.0138,Q1,2023,2023-05-10 17:08:24,0001854964,5574000.0,3561000.0,3781000.0,9623000.0,0.8429397337,0.27,0.27,2023-05-10,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/nlcp-20230331.htm,2013000.0,7855000.0,0.6880693763,5970000.0,0.5229502453,66000.0,92000.0,220000.0,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/0001854964-23-000017-index.htm,5868000.0,0.514015417,5574000.0,5842000.0,0.5117379117,3561000.0,USD,0.0,11416000.0,0.0,2013000.0,NLCP,128000.0,21797316.0,21797316.0,1274000.0,0.0,215000.0,41498000.0,41498000.0,214000.0,651000.0,651000.0,-651000.0,0.0,21268000.0,21268000.0,0.0,990000.0,0.0,7383000.0,-39508000.0,5000000.0,0.0,-46498000.0,15952000.0,0.0,2260000.0,478000.0,455470000.0,61000.0,376481000.0,-34956000.0,1000000.0,0.0,0.0,0.0,448456000.0,48447000.0,18877000.0,1990000.0,428111000.0,0.0,20345000.0,448456000.0,448456000.0,400009000.0,1468000.0,420728000.0,-383000.0,0.0,62211000.0,-1402000.0,45192000.0,41498000.0,-1665000.0,813000.0,-622000.0,-1000000.0,4967000.0,-8366000.0,15808000.0,6835000.0,-1402000.0,8237000.0,-1752000.0,-10179000.0,-3694000.0,8237000.0,-191000.0,-68470000.0,67000.0,-1282000.0,-350000.0,0.0,308000.0,0.0,1466500.0,5000000.0,19.301825967931098,-0.06431984561768982,-0.39415237559741356,-0.17020759985431588,-0.12281009110021023,1.903812377634017,2.5664565344069503,0.0,32.19882055602359,39.418360196215836,0.004437447597980627,0.004729896750394555,0.031077629322921737,0.021798174619520053,229688852.59999996,23.868736630988252,33.60480652523774,27.885013063008373,20.119906499649613,0.3135707166882381,0.025390341432246007,1.1424801108540152,10.812696157823403,1.3797319932998324,0.04742494246927235,63.5,0.09551634705850941,0.0,0.004729896750394555,269196852.59999996,28102000.0,-4.105580380338772,0.26920745655107264,0.37789056230592794,2.795133437990581,1.425698704839809,0.6398358383563727,11.468850230061348,39.385055245062176,32.68141952167051,23.58066333216538,0.6398358383563727,2.2832,0.0,0.013736340908452485,0.5237342065417595,0.013947253332319219,0.013660355364506636,0.1763314646110722,19.301825967931098,0.02697967764540995,406843000.0,18.664820934834363,29570000.0
259,2023-01-19,122.99,124.66,121.24,121.29,117.96,3875800,3875800,-1.7,-1.38,122.4,"January 19, 23",-0.0138,Q1,2023,2023-05-10 17:08:24,0001854964,5574000.0,3561000.0,3781000.0,9623000.0,0.8429397337,0.27,0.27,2023-05-10,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/nlcp-20230331.htm,2013000.0,7855000.0,0.6880693763,5970000.0,0.5229502453,66000.0,92000.0,220000.0,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/0001854964-23-000017-index.htm,5868000.0,0.514015417,5574000.0,5842000.0,0.5117379117,3561000.0,USD,0.0,11416000.0,0.0,2013000.0,NLCP,128000.0,21797316.0,21797316.0,1274000.0,0.0,215000.0,41498000.0,41498000.0,214000.0,651000.0,651000.0,-651000.0,0.0,21268000.0,21268000.0,0.0,990000.0,0.0,7383000.0,-39508000.0,5000000.0,0.0,-46498000.0,15952000.0,0.0,2260000.0,478000.0,455470000.0,61000.0,376481000.0,-34956000.0,1000000.0,0.0,0.0,0.0,448456000.0,48447000.0,18877000.0,1990000.0,428111000.0,0.0,20345000.0,448456000.0,448456000.0,400009000.0,1468000.0,420728000.0,-383000.0,0.0,62211000.0,-1402000.0,45192000.0,41498000.0,-1665000.0,813000.0,-622000.0,-1000000.0,4967000.0,-8366000.0,15808000.0,6835000.0,-1402000.0,8237000.0,-1752000.0,-10179000.0,-3694000.0,8237000.0,-191000.0,-68470000.0,67000.0,-1282000.0,-350000.0,0.0,308000.0,0.0,1466500.0,5000000.0,19.301825967931098,-0.06431984561768982,-0.39415237559741356,-0.17020759985431588,-0.12281009110021023,1.903812377634017,2.5664565344069503,0.0,32.19882055602359,39.418360196215836,0.004437447597980627,0.004729896750394555,0.031077629322921737,0.021798174619520053,229688852.59999996,23.868736630988252,33.60480652523774,27.885013063008373,20.119906499649613,0.3135707166882381,0.025390341432246007,1.1424801108540152,10.812696157823403,1.3797319932998324,0.04742494246927235,63.5,0.09551634705850941,0.0,0.004729896750394555,269196852.59999996,28102000.0,-4.105580380338772,0.26920745655107264,0.37789056230592794,2.795133437990581,1.425698704839809,0.6398358383563727,11.468850230061348,39.385055245062176,32.68141952167051,23.58066333216538,0.6398358383563727,2.2832,0.0,0.013736340908452485,0.5237342065417595,0.013947253332319219,0.013660355364506636,0.1763314646110722,19.301825967931098,0.02697967764540995,406843000.0,18.664820934834363,29570000.0
260,2023-01-18,122.49,125.34,121.39,122.65,119.29,4245300,4245300,0.16,0.13062,123.13,"January 18, 23",0.0013062,Q1,2023,2023-05-10 17:08:24,0001854964,5574000.0,3561000.0,3781000.0,9623000.0,0.8429397337,0.27,0.27,2023-05-10,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/nlcp-20230331.htm,2013000.0,7855000.0,0.6880693763,5970000.0,0.5229502453,66000.0,92000.0,220000.0,https://www.sec.gov/Archives/edgar/data/1854964/000185496423000017/0001854964-23-000017-index.htm,5868000.0,0.514015417,5574000.0,5842000.0,0.5117379117,3561000.0,USD,0.0,11416000.0,0.0,2013000.0,NLCP,128000.0,21797316.0,21797316.0,1274000.0,0.0,215000.0,41498000.0,41498000.0,214000.0,651000.0,651000.0,-651000.0,0.0,21268000.0,21268000.0,0.0,990000.0,0.0,7383000.0,-39508000.0,5000000.0,0.0,-46498000.0,15952000.0,0.0,2260000.0,478000.0,455470000.0,61000.0,376481000.0,-34956000.0,1000000.0,0.0,0.0,0.0,448456000.0,48447000.0,18877000.0,1990000.0,428111000.0,0.0,20345000.0,448456000.0,448456000.0,400009000.0,1468000.0,420728000.0,-383000.0,0.0,62211000.0,-1402000.0,45192000.0,41498000.0,-1665000.0,813000.0,-622000.0,-1000000.0,4967000.0,-8366000.0,15808000.0,6835000.0,-1402000.0,8237000.0,-1752000.0,-10179000.0,-3694000.0,8237000.0,-191000.0,-68470000.0,67000.0,-1282000.0,-350000.0,0.0,308000.0,0.0,1466500.0,5000000.0,19.301825967931098,-0.06431984561768982,-0.39415237559741356,-0.17020759985431588,-0.12281009110021023,1.903812377634017,2.5664565344069503,0.0,32.19882055602359,39.418360196215836,0.004437447597980627,0.004729896750394555,0.031077629322921737,0.021798174619520053,229688852.59999996,23.868736630988252,33.60480652523774,27.885013063008373,20.119906499649613,0.3135707166882381,0.025390341432246007,1.1424801108540152,10.812696157823403,1.3797319932998324,0.04742494246927235,63.5,0.09551634705850941,0.0,0.004729896750394555,269196852.59999996,28102000.0,-4.105580380338772,0.26920745655107264,0.37789056230592794,2.795133437990581,1.425698704839809,0.6398358383563727,11.468850230061348,39.385055245062176,32.68141952167051,23.58066333216538,0.6398358383563727,2.2832,0.0,0.013736340908452485,0.5237342065417595,0.013947253332319219,0.013660355364506636,0.1763314646110722,19.301825967931098,0.02697967764540995,406843000.0,18.664820934834363,29570000.0
